month,day,year,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS5A,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP5A,LOP5E
7,2,1994,12.3744416,0.6796032,-4.7289056,1.9255424,-4.105936,7.7588032,-0.1982176,-12.459392,44.9104448,0.9061376,94,297,944,100,87,753,-99,341,487,322,297,953,0
7,3,1994,13.592064,0.6229696,-3.256432,1.9538592,-3.114848,6.796032,-0.3964352,-14.1584,44.5140096,0.4530688,94,289,921,91,51,712,-58,311,475,314,289,928,0
7,4,1994,13.9318656,0.566336,-3.7661344,1.982176,-2.406928,7.362368,-0.849504,-11.893056,43.4096544,0.5380192,79,270,818,91,86,710,-47,315,479,301,289,902,0
7,5,1994,12.9690944,0.424752,-10.9869184,1.982176,-2.690096,7.1075168,-1.1893056,-8.49504,41.0876768,0.424752,71,279,864,82,121,702,-32,322,468,301,289,902,0
7,6,1994,13.733648,0.3114848,-11.7231552,1.41584,-3.681184,6.937616,-1.1043552,-9.344544,43.9476736,0.1132672,52,271,763,73,41,792,-78,311,566,300,288,899,0
7,7,1994,14.2150336,0.2265344,-9.3728608,1.41584,-4.813856,7.1358336,-1.132672,-13.025728,43.2397536,-0.0849504,49,261,836,82,68,831,-32,295,622,314,289,928,0
7,8,1994,13.6770144,0.1699008,-10.4488992,1.274256,-8.49504,6.3146464,-1.132672,-8.49504,42.2203488,-0.0566336,45,263,845,73,68,836,-77,278,641,316,291,934,0
7,9,1994,13.3938464,0.141584,-11.468304,1.132672,-8.49504,5.7483104,-1.1043552,-9.061376,41.9938144,0.1982176,42,256,738,51,48,815,-77,268,630,290,290,880,0
7,10,1994,13.6486976,0.0849504,-13.3938464,0.7928704,-9.1463264,5.1819744,-0.7928704,-8.778208,41.8805472,0.283168,37,244,685,61,33,791,-87,254,616,290,290,880,0
7,11,1994,15.0362208,0.0283168,-12.4877088,1.1043552,-9.486128,4.672272,-0.9344544,-9.344544,41.7106464,0.0283168,28,244,753,42,41,792,-87,424,551,278,290,855,0
7,12,1994,14.0451328,-0.0566336,-14.6681024,1.1043552,-11.5249376,4.7572224,-1.2459392,-7.645536,39.8700544,-0.3964352,43,244,723,70,32,787,-126,39,708,243,293,788,0
7,13,1994,14.1867168,-0.1132672,-14.583152,1.1043552,-12.7991936,4.672272,-1.3025728,-7.362368,40.6912416,-0.141584,40,240,656,24,68,783,-32,205,638,262,299,831,0
7,14,1994,13.592064,-0.3114848,-10.7037504,0.7928704,-13.3938464,4.7005888,-1.3592064,-9.627712,40.7478752,0,20,235,707,61,25,767,-117,209,624,259,296,823,0
7,15,1994,12.6576096,-0.283168,-11.2700864,0.4813856,-13.6770144,4.5023712,-1.3025728,-8.211872,40.8045088,0.0849504,10,240,645,52,35,716,-116,161,593,259,296,823,0
7,16,1994,12.600976,-0.283168,-17.4997824,-0.9344544,-13.6486976,4.7289056,-1.1609888,-9.344544,40.209856,0,38,233,716,42,26,766,-73,264,605,247,297,800,0
7,17,1994,14.2150336,-0.2265344,-15.57424,-0.3681184,-13.308896,4.672272,-1.0477216,-11.043552,39.0488672,0.283168,25,236,691,15,26,679,-75,192,551,261,298,829,0
7,18,1994,13.592064,-0.3114848,-16.0556256,-0.0283168,-14.016816,4.5590048,-1.0760384,-11.893056,37.8878784,-0.4813856,19,221,626,61,42,694,-122,203,562,247,297,801,0
7,19,1994,13.7053312,-0.4530688,-14.4982016,0.8211872,-15.715824,4.2192032,-1.3592064,-10.760384,39.4169856,0.1699008,56,211,638,43,16,749,-27,194,624,248,298,804,0
7,20,1994,12.6859264,-0.4813856,-15.3193888,-0.0283168,-17.414832,4.389104,-1.3025728,-10.760384,39.077184,1.7556416,-14,216,656,33,25,749,-113,196,626,245,295,795,0
7,21,1994,13.1389952,-0.4813856,-15.0362208,-0.0283168,-18.122752,4.4174208,-1.3025728,-10.760384,38.4825312,2.1520768,16,220,656,15,25,750,-68,175,639,243,305,799,0
7,22,1994,13.1106784,-0.5097024,-15.291072,-0.3681184,-18.122752,4.389104,-1.3025728,-10.760384,38.2559968,1.8689088,21,211,664,15,19,738,-156,168,631,240,290,780,0
7,23,1994,12.8275104,-0.6229696,-14.6114688,-0.6796032,-17.7829504,4.1625696,-1.2459392,-10.477216,38.7090656,1.982176,17,204,551,43,20,751,-23,178,641,272,297,851,0
7,24,1994,12.2045408,-0.566336,-16.3671104,-0.9627712,-17.698,3.822768,-1.1893056,-12.176224,38.5674816,1.982176,11,205,622,34,29,733,-155,143,640,244,294,792,0
7,25,1994,14.1300832,-0.4813856,-13.3372128,-0.0849504,-16.706912,3.822768,-0.9344544,-13.875232,38.4258976,2.265344,11,194,580,52,28,740,-30,148,645,235,297,775,0
7,26,1994,11.8081056,-0.5097024,-15.007904,-0.6512864,-17.414832,3.4829664,-0.9061376,-10.477216,37.6330272,2.0388096,-4,203,634,34,-6,713,-80,132,628,222,296,747,0
7,27,1994,13.6770144,-0.6229696,-16.0273088,-0.6512864,-18.122752,3.681184,-1.0194048,-9.627712,36.6419392,2.3219776,21,205,610,16,2,732,-79,147,643,243,293,789,0
7,28,1994,13.1956288,-0.6512864,-16.565328,-0.9344544,-18.40592,3.8794016,-1.1609888,-9.061376,36.9251072,2.2936608,7,210,516,25,37,715,-117,125,637,212,299,731,0
7,29,1994,14.0451328,-0.6512864,-17.698,-0.9061376,-19.3120576,3.5962336,-1.0760384,-9.627712,36.6419392,2.4635616,1,203,523,25,10,720,-73,117,646,223,297,751,0
7,30,1994,15.0928544,-0.6229696,-17.1599808,-0.8778208,-18.547504,3.4829664,-0.991088,-11.043552,37.378176,2.5201952,0,208,617,7,1,718,-117,165,623,224,298,753,0
7,31,1994,14.441568,-0.6229696,-14.8946368,-0.8778208,-17.8962176,3.5962336,-0.9627712,-11.043552,36.7268896,2.0671264,-6,196,506,25,-7,706,-73,121,631,212,299,731,0
8,1,1994,13.8469152,-0.6229696,-13.1956288,-1.1609888,-16.28216,3.4263328,-0.9627712,-8.49504,37.5763936,2.1520768,-9,204,580,34,45,654,-71,127,566,224,298,820,0
8,2,1994,11.0152352,-0.6229696,-16.3104768,-2.0104928,-17.1033472,3.4263328,-1.0194048,-4.813856,36.6419392,-0.424752,14,191,510,25,2,645,-28,121,560,215,301,801,0
8,3,1994,14.1867168,-0.6229696,-17.1599808,-1.4441568,-17.8112672,3.3130656,-0.9344544,-8.211872,36.6985728,-0.4530688,6,200,605,16,11,634,-157,115,553,204,303,779,0
8,4,1994,13.2522624,-0.566336,-16.6502784,-1.4441568,-17.556416,3.1714816,-0.9627712,-7.362368,36.4437216,-0.424752,-1,196,508,25,11,651,-70,129,566,240,302,863,0
8,5,1994,14.1300832,-0.5097024,-14.1584,-1.4441568,-17.4997824,3.4263328,-0.8778208,-8.49504,37.0666912,-0.4530688,1,198,514,25,3,640,-75,108,562,227,301,831,0
8,6,1994,11.6382048,-0.424752,-17.3581984,-2.2936608,-16.9617632,3.5112832,-0.9344544,-6.796032,36.5569888,-0.3964352,-9,197,555,7,3,626,-76,100,554,202,301,773,0
8,7,1994,14.5548352,-0.3398016,-14.8946368,-2.0104928,-16.9051296,3.4546496,-0.991088,-8.49504,36.3304544,-0.3964352,6,198,537,25,3,645,-118,102,572,214,300,799,0
8,8,1994,12.6292928,-0.2548512,-16.1122592,-2.0104928,-15.8290912,3.5679168,-0.991088,-6.512864,35.112832,-0.5380192,2,192,506,8,12,621,-76,110,545,189,300,741,0
8,9,1994,10.1090976,-0.3114848,-17.4431488,-2.0104928,-15.5459232,3.4546496,-1.0194048,-4.24752,35.9340192,-0.70792,-3,194,573,8,-5,641,-31,101,570,205,304,783,0
8,10,1994,8.6649408,-0.1982176,-17.2166144,-2.2936608,-16.4520608,3.2847488,-1.1609888,-3.964352,35.9340192,-0.8211872,-12,188,508,32,-30,598,-69,71,539,201,299,767,0
8,11,1994,7.8154368,-0.1699008,-16.3954272,-1.7273248,-17.0750304,3.3130656,-1.1893056,-2.0954432,37.378176,-1.1893056,0,196,557,15,30,671,-67,150,582,213,299,796,0
8,12,1994,7.2491008,-0.141584,-19.255424,-2.4352448,-17.3015648,3.2281152,-0.991088,-1.3025728,34.4332288,-0.9627712,-13,189,495,15,-13,634,-72,99,566,199,297,760,0
8,13,1994,9.7409792,-0.0849504,-18.4625536,-1.557424,-16.8201792,3.2847488,-1.0194048,-3.8510848,36.3021376,-0.9627712,-25,188,526,15,-4,702,-74,100,635,211,297,789,0
8,14,1994,8.1269216,-0.0849504,-16.4803776,-1.5291072,-16.8768128,3.256432,-1.0194048,-4.7289056,36.245504,-1.1893056,-29,185,452,15,-21,709,-116,118,635,199,297,761,0
8,15,1994,5.5784096,-0.0849504,-17.6696832,-1.5291072,-16.0839424,3.1714816,-1.1893056,-1.41584,36.2738208,-1.1609888,-21,188,521,8,-4,719,-67,100,651,163,298,678,0
8,16,1994,5.8615776,-0.0849504,-17.6696832,-1.6140576,-16.7352288,2.9449472,-1.2176224,-1.840592,35.537584,-1.41584,-30,131,548,8,-34,627,-65,97,561,199,297,761,0
8,17,1994,5.8332608,-0.0566336,-19.397008,-1.3308896,-16.3104768,3.1997984,-1.2176224,-2.7467296,35.2260992,-1.4441568,-33,181,503,17,-25,640,-65,96,576,198,296,758,0
8,18,1994,6.9659328,-0.0283168,-19.7084928,-1.3308896,-17.2166144,3.0865312,-1.5007904,-3.681184,36.5569888,-1.2176224,-50,179,503,18,-7,617,-98,80,560,196,306,762,0
8,19,1994,7.3057344,0,-19.4536416,-1.0477216,-17.556416,3.0298976,-1.3875232,-3.9077184,36.4437216,-1.274256,-20,186,543,9,-32,640,-98,110,572,151,359,707,0
8,20,1994,7.1924672,0,-20.3031456,-1.0477216,-17.6130496,3.0015808,-1.1609888,-3.0298976,36.3304544,-1.2176224,-73,183,437,18,-47,625,-63,88,567,277,399,1041,0
8,21,1994,8.5799904,0.0283168,-19.7651264,-1.3308896,-16.5936448,3.0298976,-1.0477216,-3.398016,35.9340192,-1.1893056,-60,180,517,9,-30,638,-66,97,575,180,400,819,0
8,22,1994,8.8348416,0,-19.4536416,-1.3308896,-18.6041376,3.114848,-1.3308896,-1.699008,35.7358016,1.41584,-29,182,463,9,21,625,-99,102,562,204,400,877,0
8,23,1994,7.4756352,-0.1132672,-19.6235424,-1.3308896,-20.388096,2.973264,-1.3308896,-1.982176,35.820752,2.4918784,-44,176,505,9,-19,638,-57,86,579,193,401,852,0
8,24,1994,7.4756352,-0.1982176,-19.538592,-1.3308896,-17.839584,2.8599968,-1.274256,-1.982176,36.2738208,0.283168,-49,176,515,18,-59,640,-58,101,577,194,401,853,0
8,25,1994,8.0136544,-0.2548512,-20.0482944,-1.0477216,-19.4536416,3.0015808,-1.1609888,-2.4635616,36.3021376,1.1043552,-47,171,489,10,-17,628,-61,69,578,184,403,831,0
8,26,1994,7.7021696,-0.3114848,-19.9916608,-1.0477216,-21.662352,2.9449472,-1.1893056,-2.2087104,36.7835232,2.9166304,-43,170,526,10,8,638,-103,101,575,197,392,853,0
8,27,1994,6.937616,-0.4530688,-19.8500768,-0.7645536,-20.4730464,2.7467296,-1.132672,-2.406928,36.4720384,1.5857408,-53,163,388,-7,-47,703,-22,76,651,187,394,830,0
8,28,1994,7.4756352,-0.4530688,-19.8500768,-0.7645536,-19.255424,2.8033632,-1.0477216,-2.3502944,36.4437216,0.566336,-40,167,507,19,2,708,-103,81,655,186,393,828,0
8,29,1994,8.49504,-0.4813856,-18.689088,-0.7645536,-17.9245344,2.7750464,-1.1043552,-3.0015808,35.9340192,-1.0760384,-39,170,443,19,-45,708,-102,82,655,199,393,856,0
8,30,1994,6.5694976,-0.6229696,-20.246512,-0.70792,-16.2255264,2.8033632,-1.1609888,-2.548512,36.1322368,-1.7839584,-26,161,497,10,-14,710,-21,96,651,189,395,835,0
8,31,1994,7.4756352,-0.5946528,-20.8411648,-0.6796032,-16.9617632,2.7750464,-1.1609888,-2.265344,36.0189696,-1.3308896,-21,161,379,2,2,702,-101,80,651,188,394,832,0
9,1,1994,8.0419712,-0.6796032,-20.7562144,-0.3964352,-26.6744256,2.7750464,-1.1893056,-3.398016,36.4154048,8.6083072,2,172,527,11,-94,702,-51,80,650,199,393,679,0
9,2,1994,8.070288,-0.6796032,-19.9067104,-0.7362368,-30.44056,2.6617792,-1.132672,-3.964352,36.4720384,12.2328576,7,160,501,19,-60,704,-51,106,642,189,395,666,0
9,3,1994,9.1463264,-0.70792,-19.0288896,-0.1699008,-28.9964032,3.256432,-0.7645536,-5.097024,36.4720384,11.893056,44,194,648,28,-50,724,-16,171,640,215,396,704,0
9,4,1994,10.6471168,-0.8778208,-17.9528512,0.0849504,-25.768288,3.964352,-0.424752,-6.229696,37.661344,11.8081056,44,176,518,28,-88,739,-67,146,648,204,397,689,0
9,5,1994,9.20296,-0.6796032,-18.7174048,0.0849504,-25.6833376,3.3413824,-0.70792,-1.699008,37.4631264,11.9213728,44,164,517,20,-88,724,-27,103,653,205,398,692,0
9,6,1994,7.78712,-2.8033632,-6.512864,0.991088,-27.184128,2.8883136,-0.7362368,0,38.1427296,11.043552,34,167,491,-17,-81,700,-27,79,645,184,642,889,0
9,7,1994,1.5857408,-2.7467296,-21.0676992,-0.2548512,-18.122752,2.8883136,-0.7645536,-3.398016,34.5748128,-8.5516736,32,90,491,3,-60,1460,-107,103,1398,215,1260,1528,0
9,8,1994,17.4714656,-1.557424,-10.8453344,3.398016,5.1819744,3.0865312,-0.70792,-24.06928,35.3676832,-23.5878944,34,175,427,0,-85,2007,93,32,1834,288,1590,1982,0
9,9,1994,8.636624,-1.274256,-11.9780064,3.114848,14.4132512,3.3696992,-0.5946528,-9.627712,34.6314464,-24.3241312,35,189,595,19,-60,1812,12,93,1786,302,1610,2042,0
9,10,1994,12.5160256,-1.0760384,-12.459392,4.813856,13.875232,2.5201952,-0.3398016,-8.211872,34.7730304,-24.494032,42,186,570,62,-99,2247,171,373,2158,352,1630,2134,0
9,11,1994,13.7053312,-0.8211872,-12.1479072,3.681184,16.99008,3.3696992,-0.2548512,-9.91088,34.7730304,-27.0708608,42,180,457,23,-76,1979,-29,146,1888,323,1630,2093,0
9,12,1994,12.2045408,-3.7095008,-14.016816,3.964352,18.972256,3.5112832,-0.3681184,-8.778208,34.7163968,-28.0053152,26,173,512,22,-73,1980,-65,124,1906,316,1640,2093,0
9,13,1994,12.4877088,-0.5097024,-16.0556256,3.681184,16.706912,1.699008,-0.283168,-9.627712,34.4332288,-31.4599648,31,166,418,6,-80,2281,-27,120,2213,301,1630,2062,0
9,14,1994,11.32672,-0.2265344,-14.5265184,3.681184,20.954432,2.265344,-0.0849504,-9.627712,33.5837248,-31.4599648,23,160,563,-12,-74,2298,-28,131,2227,308,1630,2072,0
9,15,1994,10.901968,-0.141584,-15.0928544,3.681184,20.388096,2.265344,0.0566336,-8.49504,33.1589728,-31.2051136,19,165,500,17,-97,2310,-28,139,2238,293,1620,2041,0
9,16,1994,10.477216,-0.0849504,-15.6591904,3.681184,20.104928,2.265344,-0.3398016,-8.211872,33.1872896,-30.9219456,30,162,464,1,-98,2310,11,128,2245,278,1610,2010,0
9,17,1994,10.0241472,0,-15.6308736,3.681184,19.82176,1.982176,-0.3964352,-7.928704,32.281152,-30.3556096,17,159,445,-2,-91,2232,-68,94,2181,275,1600,1996,0
9,18,1994,11.2134528,-0.141584,-15.432656,3.681184,16.99008,2.265344,-0.3964352,-9.344544,32.3661024,-26.7027424,32,155,469,12,-70,2253,-69,142,2184,272,1590,1981,0
9,19,1994,10.1090976,-2.6617792,-16.5370112,3.964352,16.706912,1.132672,-0.4813856,-7.362368,31.8564,-26.7027424,7,153,486,-18,-62,2253,-29,119,2193,258,1580,1951,0
9,20,1994,12.176224,-0.6229696,-17.9245344,3.964352,10.760384,-0.566336,-0.4813856,-14.1584,32.5926368,-26.1364064,19,156,497,3,-58,2263,-29,125,2201,275,1590,1984,0
9,21,1994,10.760384,-0.3964352,-18.3492864,3.681184,4.24752,0.849504,-0.4530688,-9.061376,32.7342208,-9.7126624,19,154,466,1,-94,1869,-68,104,1815,246,1610,1962,0
9,22,1994,10.7320672,-0.2265344,-18.0944352,3.681184,-7.645536,0,-0.4813856,-6.229696,32.1678848,3.3130656,17,153,439,13,-56,1447,-28,92,1399,250,1650,2006,0
9,23,1994,9.91088,-0.566336,-17.3015648,3.964352,-12.459392,0.849504,-0.6229696,-8.49504,31.5165984,3.5679168,14,151,442,1,-74,1450,-29,76,1408,248,1640,1996,0
9,24,1994,11.2134528,-0.3398016,-15.9140416,3.964352,-11.893056,0.283168,-0.6512864,-12.176224,31.2617472,3.0015808,14,152,446,1,-88,1448,-67,101,1396,245,1640,1991,0
9,25,1994,10.6471168,-0.283168,-15.9140416,4.24752,-11.32672,0.566336,-0.5097024,-9.91088,31.1767968,2.7184128,7,153,555,21,-91,1556,-67,33,1532,243,1630,1979,0
9,26,1994,10.7887008,-0.141584,-16.423744,4.24752,-16.423744,-3.114848,-0.566336,-12.459392,31.290064,3.8794016,5,152,445,-8,-60,1469,-28,136,1405,253,1630,1993,0
9,27,1994,9.9958304,-0.283168,-16.5086944,4.530688,-12.74256,-0.849504,-0.6229696,-11.609888,31.3183808,4.4174208,0,152,557,13,-62,1480,-28,95,1432,251,1640,2000,0
9,28,1994,11.185136,-0.1699008,-16.140576,4.530688,-12.176224,-1.132672,-0.5946528,-9.344544,30.9502624,4.7005888,8,158,437,37,-93,1454,-68,60,1420,302,1680,2110,0
9,29,1994,17.131664,0.7362368,-9.5427616,6.512864,-11.32672,-0.849504,-0.283168,-15.57424,34.2350112,4.0209856,22,208,638,47,-17,1499,283,191,1410,333,1680,2158,0
9,30,1994,12.2894912,0.283168,-9.769296,5.66336,-7.928704,-0.566336,-0.0849504,-11.043552,33.9518432,3.0015808,15,174,350,39,-23,1537,9,125,1468,281,1670,2073,0
10,1,1994,8.7215744,0.1132672,-11.4399872,4.813856,-9.061376,-1.699008,0.0849504,-9.627712,32.56432,-0.566336,71,168,746,25,-80,1410,18,101,1350,260,1670,2062,0
10,2,1994,10.7887008,0,-12.0063232,5.097024,-4.24752,-1.132672,-0.0566336,-13.025728,31.7431328,-1.4441568,71,151,487,23,-88,1391,-138,75,1345,250,1690,2066,0
10,3,1994,10.6471168,-0.1982176,-13.0823616,5.097024,-4.813856,-1.41584,-2.548512,-13.025728,31.3466976,0.2265344,71,159,448,16,-94,1419,-47,111,1360,179,1700,1970,0
10,4,1994,12.0063232,-0.283168,-11.751472,5.380192,-5.380192,-2.265344,-1.4724736,-12.459392,30.865312,2.4635616,70,153,469,15,-65,1479,5,59,1442,243,1690,2058,0
10,5,1994,9.2312768,-0.2548512,-13.025728,5.097024,-9.061376,-1.699008,-2.8033632,-11.043552,31.006896,5.0120736,70,155,384,18,-76,1507,-36,86,1461,235,1690,2045,0
10,6,1994,11.8364224,-0.2548512,-13.167312,5.380192,-16.99008,-4.530688,-6.937616,-15.57424,30.865312,8.1269216,76,158,609,17,-89,1494,-67,93,1444,228,1680,2024,0
10,7,1994,13.9318656,-0.8211872,-13.1389952,5.097024,-10.760384,-3.681184,-0.7928704,-19.255424,30.8086784,6.7110816,81,152,508,17,-28,1536,-79,109,1480,250,1670,2048,0
10,8,1994,9.1746432,-0.7362368,-12.8275104,5.66336,-11.32672,-3.681184,-0.2548512,-15.291072,31.14848,6.4279136,80,158,493,18,-67,1506,-113,94,1456,233,1670,2021,0
10,9,1994,9.4011776,-0.9627712,-11.609888,5.66336,-14.441568,-3.398016,-0.3398016,-13.592064,30.865312,8.9764256,79,155,409,7,-85,1533,-78,101,1480,235,1660,2016,0
10,10,1994,7.1358336,-0.7928704,-12.03464,5.380192,-12.74256,-3.114848,0.3114848,-11.609888,30.865312,6.7110816,78,160,562,19,-59,1534,-91,97,1481,239,1660,2020,0
10,11,1994,7.6172192,-0.5946528,-11.751472,5.66336,-6.796032,-4.530688,0.3964352,-11.043552,31.14848,4.1625696,78,157,464,15,-8,1534,-80,104,1478,223,1650,1988,0
10,12,1994,8.1552384,-0.4813856,-9.3728608,5.521776,-4.530688,-3.964352,0.283168,-13.025728,30.6104608,-0.9344544,77,152,604,5,-7,1420,-128,88,1371,247,1650,2022,0
10,13,1994,5.7483104,-0.3114848,-9.3162272,4.4740544,-1.41584,-4.24752,1.1609888,-8.49504,30.8086784,-1.5007904,76,150,424,8,65,1414,-34,76,1337,242,1650,2015,0
10,14,1994,9.0330592,0.1699008,-5.3518752,4.6439552,-2.83168,-1.41584,1.41584,-10.760384,35.4809504,-0.141584,76,314,789,41,6,1582,-81,317,1371,389,1320,1927,0
10,15,1994,8.1552384,0.3114848,4.8988064,5.521776,-1.132672,-1.132672,1.2176224,-9.627712,36.1605536,0.7928704,77,296,729,141,32,666,-63,248,421,345,1030,1568,0
10,16,1994,-0.4530688,0.3964352,-0.9061376,3.7095008,-1.41584,-2.548512,1.1043552,1.699008,33.3005568,2.1803936,75,224,592,62,67,587,-48,139,471,257,1030,1417,0
10,17,1994,6.4845472,0.3114848,-4.5023712,3.4263328,-7.0792,-1.699008,1.0477216,-3.114848,32.3377856,9.4294944,75,207,534,38,42,551,-67,114,458,245,904,1281,0
10,18,1994,7.8720704,0.141584,-4.105936,4.1908864,-12.74256,-3.398016,0,-3.964352,31.7714496,15.3193888,73,206,550,37,33,383,-28,96,307,236,810,1171,0
10,19,1994,5.0120736,-0.1132672,-2.8033632,2.7467296,-15.57424,-4.24752,-1.132672,-7.0792,31.4599648,16.423744,74,200,516,33,29,388,90,111,309,224,814,1152,0
10,20,1994,4.4457376,0.1132672,-3.5962336,2.4918784,-17.839584,-5.380192,-2.2370272,-5.66336,31.006896,17.556416,73,198,549,31,28,369,81,109,293,235,813,1167,0
10,21,1994,7.0508832,0.1132672,-3.6245504,2.8599968,-35.112832,-2.548512,-2.3502944,-10.477216,31.8847168,32.9607552,72,248,658,49,53,402,73,264,277,246,813,1184,0
10,22,1994,6.7393984,0.0849504,-2.7184128,3.5112832,-49.271232,-0.283168,-2.406928,-11.893056,32.3944192,49.1579648,71,220,619,66,70,418,63,180,299,242,815,1179,0
10,23,1994,6.7677152,-0.1982176,-3.3696992,3.0015808,-64.279136,-2.83168,-2.6617792,-8.778208,31.9696672,64.0809184,69,206,585,41,49,397,65,153,298,224,813,1152,0
10,24,1994,6.4845472,1.0760384,-3.4829664,2.8599968,-57.199936,1.982176,-1.6423744,-7.0792,31.714816,64.0242848,69,210,1003,52,40,344,56,119,263,224,810,1148,0
10,25,1994,4.9271232,0.424752,-4.7005888,2.6334624,-56.6336,-2.548512,-1.8122752,-3.398016,30.865312,59.4935968,81,202,376,45,46,387,114,142,300,216,817,1142,0
10,26,1994,7.6738528,0.991088,-1.3025728,2.8883136,-71.924672,-1.132672,-1.8972256,-7.645536,31.8280832,73.3121952,57,206,912,34,40,414,194,483,285,240,821,1183,0
10,27,1994,25.7966048,-0.2265344,-26.6744256,4.4174208,-90.330592,192.55424,-1.0760384,-129.690944,62.1270592,47.5439072,110,928,7384,175,295,1948,584,10838,359,543,806,1626,0
10,28,1994,94.15336,-1.5857408,6.229696,13.6770144,160.273088,106.754336,0.6512864,44.740544,88.348416,-32.422736,317,778,4693,949,350,4406,324,2405,1220,943,803,2226,0
10,29,1994,35.112832,6.8243488,27.184128,7.220784,93.162272,38.794016,0.0566336,79.28704,52.4427136,-23.36136,402,782,2313,254,191,3555,213,1916,2629,423,800,1439,0
10,30,1994,-3.0582144,2.6334624,4.813856,6.4845472,15.57424,20.388096,-2.5201952,66.261312,44.3441088,18.264336,395,342,1653,116,73,3043,109,1195,2446,306,795,1257,0
10,31,1994,21.3225504,5.4651424,4.1342528,4.6156384,-115.532544,232.480928,-1.5857408,-53.235584,42.5884672,5.380192,371,360,7217,111,112,3678,592,6168,1671,318,805,1284,0
11,1,1994,129.832528,-2.1520768,18.689088,13.7619648,539.151872,191.704736,4.6156384,-161.40576,76.596944,-153.901808,357,666,9080,578,581,7983,719,7860,4304,712,807,2058,0
11,2,1994,186.041376,13.4787968,43.041536,12.74256,293.928384,84.100896,8.0136544,130.25728,60.9943872,-151.4382464,566,510,4161,449,436,7832,416,3584,6075,516,802,1710,0
11,3,1994,57.483104,13.3655296,31.431648,9.2312768,211.809664,56.6336,2.0671264,155.7424,52.4710304,-132.8624256,707,391,2871,314,281,8879,215,2364,7690,388,803,1486,0
11,4,1994,45.590048,-5.238608,-7.8154368,16.0839424,254.001696,80.419712,0.9344544,67.96032,66.7143808,-159.9049696,714,633,2932,1223,891,9956,470,3687,7915,912,809,2413,0
11,5,1994,167.635456,23.4746272,45.30688,20.1898784,284.58384,74.473184,9.9958304,76.45536,67.9320032,-105.4517632,701,630,2222,1171,891,7000,374,2989,5202,868,808,2335,0
11,6,1994,66.261312,16.7635456,35.962336,14.1017664,182.360192,56.350432,5.7483104,181.22752,60.5413184,-56.208848,682,580,2056,637,608,5517,322,2277,4186,683,804,2005,0
11,7,1994,50.120736,11.7797888,30.582144,13.4221632,133.08896,46.72272,3.7661344,135.92064,57.9361728,-11.9213728,704,503,1848,609,564,3738,188,2043,2547,595,802,1849,0
11,8,1994,38.510848,10.3639488,11.7797888,8.919792,46.72272,33.696992,1.9255424,107.887008,53.7452864,26.617792,732,426,1816,401,389,2790,267,1537,1894,468,803,1625,0
11,9,1994,66.54448,7.5605856,10.8736512,11.5815712,77.304864,52.102912,3.6528672,31.14848,65.2419072,10.7887008,604,681,2831,1009,535,3338,471,2574,1939,935,806,2449,0
11,10,1994,106.188,6.937616,13.875232,11.1001856,90.330592,45.873216,3.7661344,99.1088,62.4668608,1.3592064,538,615,2380,626,492,3171,464,2068,1936,778,804,2172,0
11,11,1994,73.057344,18.4342368,21.803936,9.2312768,70.225664,34.546496,3.1997984,93.44544,55.2460768,4.2758368,533,492,1956,419,359,3045,274,1613,2077,543,801,1757,0
11,12,1994,42.192032,7.3906848,12.2894912,9.6843456,52.952416,31.997984,2.3502944,86.083072,53.943504,15.1211712,520,474,1861,347,362,3070,179,1509,2156,501,801,1682,0
11,13,1994,48.421728,6.2013792,7.5605856,9.2879104,63.7128,30.015808,1.7839584,58.332608,53.6320192,-5.7766272,506,420,1703,321,357,2862,72,1390,2023,441,800,1576,0
11,14,1994,45.30688,5.238608,10.2223648,8.3251392,57.766272,28.033632,0.9627712,49.837568,51.4516256,-5.2952416,491,391,1599,261,340,2566,-137,1207,1837,386,795,1474,0
11,15,1994,39.360352,5.2669248,9.1180096,7.78712,48.13856,26.90096,9.8542464,49.837568,50.0357856,3.7095008,377,365,1467,249,276,2839,174,1204,2132,413,795,1521,0
11,16,1994,46.0148,4.105936,3.7095008,10.477216,84.100896,31.431648,-0.0283168,36.81184,52.3577632,-13.5354304,187,484,1725,573,444,2935,481,1527,2047,587,807,1838,0
11,17,1994,127.2556992,17.6413664,-7.0792,14.1017664,133.372128,27.184128,1.8122752,28.3168,55.4442944,-47.4023232,348,419,1648,648,591,3594,578,1416,2698,544,815,1772,0
11,18,1994,134.7596512,17.2166144,28.3168,14.1017664,137.902816,25.768288,1.5857408,87.78208,52.6409312,-54.0567712,447,350,1340,460,441,3488,619,1217,2734,439,810,1581,0
11,19,1994,60.7112192,11.751472,29.7892736,14.4132512,121.76224,27.467296,0.5097024,104.77216,51.536576,-52.4427136,246,423,1349,392,402,3265,502,1501,2394,446,808,1592,0
11,20,1994,80.5896128,12.6576096,4.24752,33.4987744,165.086944,75.889024,2.548512,42.4752,78.8906048,-60.7112192,244,794,2203,2289,2030,4616,610,3502,2096,891,815,2381,0
